,disease_id,v_count,p_count,k_count
10874,ORPHA:404454,83,18,12
10875,ORPHA:404473,30,7,3
10876,ORPHA:404493,5,1,0
10877,ORPHA:404499,10,1,1
10878,ORPHA:405,11,9,6
10879,ORPHA:407,12,2,0
10880,ORPHA:408,14,4,1
10881,ORPHA:409,3,4,1
10882,ORPHA:40923,21,15,6
10883,ORPHA:41,2,2,1
10884,ORPHA:411493,23,3,3
10885,ORPHA:411511,25,10,5
10886,ORPHA:411515,23,7,4
10887,ORPHA:411527,11,8,4
10888,ORPHA:411536,11,4,5
10889,ORPHA:411543,17,7,5
10890,ORPHA:411590,20,5,4
10891,ORPHA:411593,8,6,5
10892,ORPHA:411602,31,6,5
10893,ORPHA:411629,22,12,3
10894,ORPHA:411634,30,17,6
10895,ORPHA:411641,2,2,1
10896,ORPHA:411696,16,11,5
10897,ORPHA:411703,13,4,8
10898,ORPHA:411709,15,4,3
10899,ORPHA:411777,6,2,3
10900,ORPHA:411986,33,2,4
10901,ORPHA:412,20,9,5
10902,ORPHA:412035,25,6,6
10903,ORPHA:412057,50,8,6
10904,ORPHA:412066,22,0,2
10905,ORPHA:412069,40,3,7
10906,ORPHA:412217,23,1,4
10907,ORPHA:414,13,6,4
10908,ORPHA:415,34,10,0
10909,ORPHA:416,26,11,7
10910,ORPHA:417,9,4,0
10911,ORPHA:41751,10,9,5
10912,ORPHA:419,5,4,0
10913,ORPHA:42,32,11,4
10914,ORPHA:420179,36,4,2
10915,ORPHA:420485,8,0,1
10916,ORPHA:420492,17,1,2
10917,ORPHA:420561,44,1,9
10918,ORPHA:42062,5,3,2
10919,ORPHA:420741,29,12,7
10920,ORPHA:420794,24,2,3
10921,ORPHA:422,12,4,1
10922,ORPHA:423,19,10,3
10923,ORPHA:423275,13,1,1
10924,ORPHA:423296,11,3,2
10925,ORPHA:423479,28,5,6
10926,ORPHA:424,16,3,1
10927,ORPHA:424016,8,3,3
10928,ORPHA:424019,8,2,4
10929,ORPHA:424107,25,4,2
10930,ORPHA:425,6,2,2
10931,ORPHA:42642,14,7,2
10932,ORPHA:42665,2,4,2
10933,ORPHA:427,13,10,1
10934,ORPHA:42775,28,6,3
10935,ORPHA:428,24,8,4
10936,ORPHA:429,18,1,3
10937,ORPHA:43,32,9,3
10938,ORPHA:43116,27,9,4
10939,ORPHA:431329,14,0,1
10940,ORPHA:431361,20,9,2
10941,ORPHA:432,36,8,4
10942,ORPHA:43393,14,1,5
10943,ORPHA:434179,40,2,3
10944,ORPHA:435387,44,4,0
10945,ORPHA:435628,35,3,7
10946,ORPHA:435638,49,3,7
10947,ORPHA:435651,12,6,6
10948,ORPHA:435660,16,7,8
10949,ORPHA:435804,5,0,1
10950,ORPHA:435934,10,3,0
10951,ORPHA:435938,24,2,2
10952,ORPHA:436,17,3,0
10953,ORPHA:436003,36,3,2
10954,ORPHA:436141,10,2,2
10955,ORPHA:436144,3,0,0
10956,ORPHA:436151,14,5,2
10957,ORPHA:436174,21,2,5
10958,ORPHA:436182,8,2,2
10959,ORPHA:436245,23,4,3
10960,ORPHA:436252,21,9,10
10961,ORPHA:436271,28,7,11
10962,ORPHA:436274,9,3,1
10963,ORPHA:437,26,10,11
10964,ORPHA:437572,42,3,3
10965,ORPHA:438114,25,2,2
10966,ORPHA:438134,13,6,5
10967,ORPHA:438178,20,2,3
10968,ORPHA:438213,75,9,18
10969,ORPHA:438216,38,1,0
10970,ORPHA:438274,5,5,5
10971,ORPHA:439,16,2,6
10972,ORPHA:439167,19,6,5
10973,ORPHA:439218,18,3,3
10974,ORPHA:439232,20,7,9
10975,ORPHA:439822,54,7,7
10976,ORPHA:44,24,4,1
10977,ORPHA:440354,17,1,2
10978,ORPHA:440437,41,11,14
10979,ORPHA:440713,23,7,1
10980,ORPHA:440727,5,2,3
10981,ORPHA:441,9,2,4
10982,ORPHA:442,39,11,8
10983,ORPHA:442835,46,4,4
10984,ORPHA:443167,9,1,3
10985,ORPHA:443811,37,26,11
10986,ORPHA:444,4,1,0
10987,ORPHA:444002,39,7,4
10988,ORPHA:444013,24,4,5
10989,ORPHA:444051,19,1,1
10990,ORPHA:444072,51,4,4
10991,ORPHA:444077,67,6,18
10992,ORPHA:444099,18,0,1
10993,ORPHA:444463,9,8,5
10994,ORPHA:444490,14,9,6
10995,ORPHA:445038,31,10,6
10996,ORPHA:445062,15,3,2
10997,ORPHA:446,9,3,1
10998,ORPHA:447,30,23,12
10999,ORPHA:447753,33,1,2
11000,ORPHA:447757,19,1,3
11001,ORPHA:447760,26,1,3
11002,ORPHA:447788,35,11,3
11003,ORPHA:447877,6,0,2
11004,ORPHA:447896,41,3,2
11005,ORPHA:447980,47,10,7
11006,ORPHA:447997,32,3,4
11007,ORPHA:448237,23,13,6
11008,ORPHA:44890,13,6,5
11009,ORPHA:449280,18,16,13
11010,ORPHA:449285,21,16,5
11011,ORPHA:449291,34,11,6
11012,ORPHA:449395,39,25,8
11013,ORPHA:449400,18,9,4
11014,ORPHA:449427,29,8,5
11015,ORPHA:449432,14,10,4
11016,ORPHA:449563,29,13,7
11017,ORPHA:45,7,2,0
11018,ORPHA:452,18,1,4
11019,ORPHA:453499,65,6,9
11020,ORPHA:453504,83,11,12
11021,ORPHA:453510,24,5,3
11022,ORPHA:453521,21,1,4
11023,ORPHA:453533,18,4,4
11024,ORPHA:454,11,7,4
11025,ORPHA:45448,24,0,2
11026,ORPHA:45452,13,1,3
11027,ORPHA:45453,11,0,3
11028,ORPHA:454836,28,18,9
11029,ORPHA:454840,14,4,5
11030,ORPHA:454887,23,1,2
11031,ORPHA:455,3,4,4
11032,ORPHA:456312,43,5,4
11033,ORPHA:456328,15,0,1
11034,ORPHA:457,15,7,2
11035,ORPHA:457050,12,1,1
11036,ORPHA:457059,23,9,10
11037,ORPHA:457083,10,4,2
11038,ORPHA:457193,39,3,3
11039,ORPHA:457205,25,2,3
11040,ORPHA:457212,20,4,3
11041,ORPHA:457240,34,8,7
11042,ORPHA:457260,20,6,2
11043,ORPHA:457279,57,6,10
11044,ORPHA:457284,36,3,2
11045,ORPHA:457351,45,8,8
11046,ORPHA:457359,48,3,6
11047,ORPHA:457365,21,2,4
11048,ORPHA:457395,69,4,5
11049,ORPHA:457485,38,7,6
11050,ORPHA:458798,3,0,0
11051,ORPHA:458803,29,5,4
11052,ORPHA:459033,20,1,1
11053,ORPHA:459056,15,2,0
11054,ORPHA:459061,37,2,2
11055,ORPHA:459070,61,8,10
11056,ORPHA:459074,10,1,0
11057,ORPHA:46,16,1,1
11058,ORPHA:46059,39,4,6
11059,ORPHA:461,8,3,1
11060,ORPHA:46348,2,0,1
11061,ORPHA:464,50,20,7
11062,ORPHA:464282,37,5,2
11063,ORPHA:464288,38,6,7
11064,ORPHA:464306,64,13,9
11065,ORPHA:464311,61,9,10
11066,ORPHA:464318,4,2,1
11067,ORPHA:464321,29,19,8
11068,ORPHA:464329,36,14,6
11069,ORPHA:464343,32,17,13
11070,ORPHA:464370,4,11,2
11071,ORPHA:464440,8,0,0
11072,ORPHA:464453,17,4,3
11073,ORPHA:464738,62,8,11
11074,ORPHA:46486,2,5,5
11075,ORPHA:46487,6,6,4
11076,ORPHA:46488,3,5,5
11077,ORPHA:465,15,16,1
11078,ORPHA:46532,3,5,0
11079,ORPHA:465508,38,13,8
11080,ORPHA:46627,27,1,3
11081,ORPHA:466650,31,13,5
11082,ORPHA:466677,39,18,10
11083,ORPHA:466688,20,2,6
11084,ORPHA:466722,36,1,3
11085,ORPHA:466768,66,9,7
11086,ORPHA:466791,73,6,8
11087,ORPHA:466794,24,5,2
11088,ORPHA:466926,29,5,5
11089,ORPHA:466934,25,5,3
11090,ORPHA:466943,62,12,12
11091,ORPHA:466950,60,11,14
11092,ORPHA:467166,0,0,0
11093,ORPHA:46724,1,3,0
11094,ORPHA:468620,28,6,5
11095,ORPHA:468631,71,5,4
11096,ORPHA:468661,18,4,2
11097,ORPHA:468678,66,16,10
11098,ORPHA:468699,34,6,8
11099,ORPHA:468726,8,4,0
11100,ORPHA:469,19,8,2
11101,ORPHA:47,18,21,8
11102,ORPHA:470,50,30,8
11103,ORPHA:47045,12,8,1
11104,ORPHA:47159,20,13,9
11105,ORPHA:474,21,5,1
11106,ORPHA:475,35,1,1
11107,ORPHA:47612,21,19,10
11108,ORPHA:476126,52,6,3
11109,ORPHA:477,44,20,8
11110,ORPHA:477673,20,3,1
11111,ORPHA:477774,28,6,6
11112,ORPHA:477781,6,0,0
11113,ORPHA:477817,45,2,7
11114,ORPHA:477993,40,1,5
11115,ORPHA:478,38,7,5
11116,ORPHA:478029,19,3,5
11117,ORPHA:48,5,0,1
11118,ORPHA:480,12,2,2
11119,ORPHA:480520,21,20,8
11120,ORPHA:480536,11,3,8
11121,ORPHA:480864,43,9,8
11122,ORPHA:480880,81,8,13
11123,ORPHA:480898,27,5,3
11124,ORPHA:480907,39,6,6
11125,ORPHA:481,12,0,1
11126,ORPHA:48104,7,10,2
11127,ORPHA:481152,57,4,6
11128,ORPHA:482,4,3,1
11129,ORPHA:482601,23,0,1
11130,ORPHA:48372,2,1,0
11131,ORPHA:48377,6,4,2
11132,ORPHA:48431,29,3,1
11133,ORPHA:48435,30,31,10
11134,ORPHA:485,44,4,6
11135,ORPHA:485350,42,8,4
11136,ORPHA:485405,42,3,5
11137,ORPHA:485421,25,4,4
11138,ORPHA:486,16,18,7
11139,ORPHA:48652,43,6,10
11140,ORPHA:486815,28,4,6
11141,ORPHA:48686,5,0,3
11142,ORPHA:487796,65,8,9
11143,ORPHA:487825,46,1,4
11144,ORPHA:488,9,5,3
11145,ORPHA:48818,33,13,5
11146,ORPHA:488191,5,0,1
11147,ORPHA:488232,0,0,0
11148,ORPHA:488333,20,0,0
11149,ORPHA:488434,25,1,2
11150,ORPHA:488437,20,2,0
11151,ORPHA:488594,17,1,0
11152,ORPHA:488613,27,3,5
11153,ORPHA:488618,20,9,10
11154,ORPHA:488627,37,7,3
11155,ORPHA:488632,67,7,11
11156,ORPHA:488635,32,3,5
11157,ORPHA:488642,48,5,11
11158,ORPHA:488650,17,3,1
11159,ORPHA:48918,5,3,1
11160,ORPHA:49,26,4,6
11161,ORPHA:49041,31,20,8
11162,ORPHA:49042,19,2,1
11163,ORPHA:492,1,1,1
11164,ORPHA:493,4,2,3
11165,ORPHA:49382,15,11,0
11166,ORPHA:494,15,6,2
11167,ORPHA:494344,50,8,5
11168,ORPHA:494424,16,7,11
11169,ORPHA:494526,12,1,0
11170,ORPHA:494541,7,0,0
11171,ORPHA:495,14,6,2
11172,ORPHA:49566,10,15,7
11173,ORPHA:495818,48,6,9
11174,ORPHA:495875,47,8,5
11175,ORPHA:496641,50,6,10
11176,ORPHA:496689,20,3,3
11177,ORPHA:496756,23,2,1
11178,ORPHA:496790,32,6,3
11179,ORPHA:497764,22,0,0
11180,ORPHA:49804,1,1,1
11181,ORPHA:49827,16,8,5
11182,ORPHA:498359,6,4,2
11183,ORPHA:499,3,5,2
11184,ORPHA:5,20,9,2
11185,ORPHA:50,45,8,4
11186,ORPHA:500,45,6,6
11187,ORPHA:500055,49,5,8
11188,ORPHA:500095,41,2,9
11189,ORPHA:500144,28,1,4
11190,ORPHA:500150,100,12,10
11191,ORPHA:500159,46,5,8
11192,ORPHA:500166,20,3,2
11193,ORPHA:500180,31,5,7
11194,ORPHA:500533,32,0,7
11195,ORPHA:500545,19,3,4
11196,ORPHA:501,31,5,1
11197,ORPHA:502,35,2,2
11198,ORPHA:502423,39,9,9
11199,ORPHA:502434,36,4,3
11200,ORPHA:50251,14,1,6
11201,ORPHA:503,24,2,3
11202,ORPHA:504476,16,1,1
11203,ORPHA:505,5,5,1
11204,ORPHA:505216,22,5,3
11205,ORPHA:505237,52,2,9
11206,ORPHA:505248,55,16,17
11207,ORPHA:505395,12,3,1
11208,ORPHA:505652,30,0,2
11209,ORPHA:506,78,25,16
11210,ORPHA:506353,19,6,0
11211,ORPHA:506358,69,9,12
11212,ORPHA:507,18,14,4
11213,ORPHA:508,36,8,13
11214,ORPHA:50809,4,0,2
11215,ORPHA:508093,0,0,0
11216,ORPHA:50810,24,0,3
11217,ORPHA:50811,12,2,1
11218,ORPHA:50812,20,4,1
11219,ORPHA:50814,31,3,5
11220,ORPHA:50815,19,2,3
11221,ORPHA:50817,10,1,0
11222,ORPHA:508410,8,0,0
11223,ORPHA:508488,93,11,8
11224,ORPHA:508498,73,6,10
11225,ORPHA:508533,86,7,10
11226,ORPHA:508542,29,10,8
11227,ORPHA:509,22,20,8
11228,ORPHA:50918,28,27,10
11229,ORPHA:50942,3,0,0
11230,ORPHA:50943,1,3,0
11231,ORPHA:50944,9,3,0
11232,ORPHA:50945,33,2,4
11233,ORPHA:51,58,18,13
11234,ORPHA:510,8,6,0
11235,ORPHA:51083,9,0,2
11236,ORPHA:511,9,2,0
11237,ORPHA:51188,12,6,0
11238,ORPHA:512,37,6,6
11239,ORPHA:51208,8,7,4
11240,ORPHA:512260,17,2,1
11241,ORPHA:513436,28,1,1
11242,ORPHA:513456,56,8,9
11243,ORPHA:514,15,4,6
11244,ORPHA:51608,49,10,24
11245,ORPHA:51636,17,14,7
11246,ORPHA:517,6,6,0
11247,ORPHA:51890,16,5,1
11248,ORPHA:52,41,6,3
11249,ORPHA:520,20,17,8
11250,ORPHA:52022,20,4,3
11251,ORPHA:52047,23,3,2
11252,ORPHA:52055,23,2,3
11253,ORPHA:52056,12,0,1
11254,ORPHA:521,9,4,2
11255,ORPHA:521219,11,9,5
11256,ORPHA:521258,18,2,2
11257,ORPHA:521308,21,1,1
11258,ORPHA:521390,12,3,2
11259,ORPHA:521406,22,2,6
11260,ORPHA:521411,20,4,1
11261,ORPHA:521426,49,3,4
11262,ORPHA:521445,23,6,2
11263,ORPHA:522077,50,4,8
11264,ORPHA:523,10,2,4
11265,ORPHA:52368,38,9,2
11266,ORPHA:524,31,12,18
11267,ORPHA:52416,8,3,2
11268,ORPHA:52417,13,7,3
11269,ORPHA:52427,12,7,5
11270,ORPHA:52429,16,1,3
11271,ORPHA:52430,40,6,5
11272,ORPHA:525,8,7,3
11273,ORPHA:52503,24,3,7
11274,ORPHA:525731,33,21,6
11275,ORPHA:526,8,5,2
11276,ORPHA:527497,23,3,2
11277,ORPHA:528,31,11,11
11278,ORPHA:529,2,3,2
11279,ORPHA:52901,21,6,3
11280,ORPHA:529665,29,4,3
11281,ORPHA:529799,14,9,2
11282,ORPHA:529808,14,10,2
11283,ORPHA:529962,41,6,9
11284,ORPHA:529965,15,2,4
11285,ORPHA:529970,7,0,0
11286,ORPHA:53,26,8,6
11287,ORPHA:530,14,8,9
11288,ORPHA:53035,23,14,11
11289,ORPHA:530838,12,4,1
11290,ORPHA:530983,31,4,4
11291,ORPHA:531,18,1,1
11292,ORPHA:531151,24,1,3
11293,ORPHA:53271,19,4,1
11294,ORPHA:53296,5,2,2
11295,ORPHA:533,40,26,15
11296,ORPHA:53351,19,0,1
11297,ORPHA:53372,7,0,0
11298,ORPHA:534,97,30,20
11299,ORPHA:535,45,26,7
11300,ORPHA:53583,12,1,0
11301,ORPHA:536467,76,9,11
11302,ORPHA:536471,94,7,14
11303,ORPHA:536516,42,5,7
11304,ORPHA:536532,54,9,9
11305,ORPHA:536545,56,8,8
11306,ORPHA:53693,9,5,1
11307,ORPHA:53697,7,0,0
11308,ORPHA:537,25,19,8
11309,ORPHA:53715,11,8,3
11310,ORPHA:53719,18,10,1
11311,ORPHA:53721,16,3,2
11312,ORPHA:538,27,13,11
11313,ORPHA:54,9,7,0
11314,ORPHA:540,29,26,5
11315,ORPHA:54028,9,5,3
11316,ORPHA:54057,15,10,4
11317,ORPHA:541423,24,12,11
11318,ORPHA:542306,22,3,5
11319,ORPHA:542310,0,0,0
11320,ORPHA:542323,18,11,8
11321,ORPHA:54247,19,4,1
11322,ORPHA:54251,12,7,0
11323,ORPHA:542592,15,8,1
11324,ORPHA:542643,31,20,5
11325,ORPHA:543,11,4,0
11326,ORPHA:543470,35,6,6
11327,ORPHA:54370,11,8,3
11328,ORPHA:544254,35,8,6
11329,ORPHA:544469,0,0,0
11330,ORPHA:544482,33,28,7
11331,ORPHA:544488,50,4,7
11332,ORPHA:544503,44,6,4
11333,ORPHA:545,10,5,5
11334,ORPHA:54595,33,10,14
11335,ORPHA:548,37,11,3
11336,ORPHA:549,30,19,6
11337,ORPHA:55,12,16,1
11338,ORPHA:550,71,22,15
11339,ORPHA:551,10,1,0
11340,ORPHA:552,16,13,11
11341,ORPHA:555874,16,3,9
11342,ORPHA:555877,0,0,0
11343,ORPHA:555905,10,13,4
11344,ORPHA:556,18,12,6
11345,ORPHA:556030,12,7,0
11346,ORPHA:556037,10,7,0
11347,ORPHA:55654,5,1,0
11348,ORPHA:556955,19,2,3
11349,ORPHA:557,14,2,3
11350,ORPHA:557003,33,6,5
11351,ORPHA:558,55,7,5
11352,ORPHA:55881,2,1,0
11353,ORPHA:559,40,5,2
11354,ORPHA:56,23,6,8
11355,ORPHA:560,36,5,5
11356,ORPHA:561,25,3,3
11357,ORPHA:561854,44,3,7
11358,ORPHA:562,45,12,9
11359,ORPHA:562639,17,14,2
11360,ORPHA:563,39,11,10
11361,ORPHA:56304,52,2,4
11362,ORPHA:56305,26,0,3
11363,ORPHA:563609,7,2,1
11364,ORPHA:563612,15,2,2
11365,ORPHA:563991,12,4,0
11366,ORPHA:564,39,5,5
11367,ORPHA:564003,18,3,1
11368,ORPHA:564178,9,2,4
11369,ORPHA:56425,9,6,3
11370,ORPHA:565,44,10,10
11371,ORPHA:565612,21,13,7
11372,ORPHA:565624,44,5,7
11373,ORPHA:565899,12,4,0
11374,ORPHA:566,9,8,6
11375,ORPHA:566943,20,3,1
11376,ORPHA:567,111,23,23
11377,ORPHA:567544,16,10,4
11378,ORPHA:567546,15,9,14
11379,ORPHA:567548,15,11,7
11380,ORPHA:567983,15,12,4
11381,ORPHA:568,37,7,4
11382,ORPHA:568051,9,5,2
11383,ORPHA:569,37,8,9
11384,ORPHA:57,15,7,2
11385,ORPHA:570,38,7,8
11386,ORPHA:570422,7,4,0
11387,ORPHA:57145,19,6,2
11388,ORPHA:57196,5,0,0
11389,ORPHA:572,21,15,8
11390,ORPHA:572013,0,0,0
11391,ORPHA:572333,31,4,5
11392,ORPHA:572798,47,12,11
11393,ORPHA:573,12,3,0
11394,ORPHA:573278,41,4,11
11395,ORPHA:575,30,15,2
11396,ORPHA:576,57,8,9
11397,ORPHA:576283,44,6,7
11398,ORPHA:577,20,3,2
11399,ORPHA:57777,27,9,7
11400,ORPHA:57782,5,0,0
11401,ORPHA:578,23,6,2
11402,ORPHA:579,49,8,9
11403,ORPHA:58,52,12,8
11404,ORPHA:580,63,10,18
11405,ORPHA:581,87,19,22
11406,ORPHA:582,32,1,6
11407,ORPHA:583,21,4,4
11408,ORPHA:584,19,5,7
11409,ORPHA:585,22,7,4
11410,ORPHA:586,5,5,3
11411,ORPHA:587,11,2,2
11412,ORPHA:588,19,6,2
11413,ORPHA:589,20,9,4
11414,ORPHA:589618,0,0,0
11415,ORPHA:589821,0,0,0
11416,ORPHA:589905,0,0,0
11417,ORPHA:59,44,6,6
11418,ORPHA:590,61,6,7
11419,ORPHA:59135,19,5,1
11420,ORPHA:59181,9,8,4
11421,ORPHA:592,4,1,1
11422,ORPHA:59298,15,2,4
11423,ORPHA:59303,13,6,0
11424,ORPHA:59315,29,1,0
11425,ORPHA:596,20,2,8
11426,ORPHA:597,22,4,4
11427,ORPHA:598,21,2,3
11428,ORPHA:6,8,3,0
11429,ORPHA:60,3,4,0
11430,ORPHA:600,30,4,3
11431,ORPHA:60015,17,3,4
11432,ORPHA:60025,33,6,12
11433,ORPHA:60026,8,2,3
11434,ORPHA:60030,27,4,4
11435,ORPHA:60032,18,1,7
11436,ORPHA:60033,13,3,10
11437,ORPHA:60039,16,4,4
11438,ORPHA:60040,29,7,4
11439,ORPHA:602,27,2,4
11440,ORPHA:603,13,1,2
11441,ORPHA:606,1,1,0
11442,ORPHA:609,19,2,3
11443,ORPHA:61,35,8,8
11444,ORPHA:610,36,6,5
11445,ORPHA:611,12,4,3
11446,ORPHA:614,2,0,0
11447,ORPHA:615,13,5,5
11448,ORPHA:616,30,5,3
11449,ORPHA:617,6,3,2
11450,ORPHA:618,8,5,2
11451,ORPHA:62,14,2,0
11452,ORPHA:621,24,4,6
11453,ORPHA:622,11,2,0
11454,ORPHA:624,13,9,4
11455,ORPHA:626,10,4,3
11456,ORPHA:627,15,6,0
11457,ORPHA:628,40,4,8
11458,ORPHA:63,27,12,9
11459,ORPHA:631,3,0,0
11460,ORPHA:63259,31,0,2
11461,ORPHA:63260,9,0,0
11462,ORPHA:63273,21,0,6
11463,ORPHA:63275,4,2,2
11464,ORPHA:633,25,2,4
11465,ORPHA:634,21,16,3
11466,ORPHA:63442,11,0,2
11467,ORPHA:63446,21,0,0
11468,ORPHA:63455,3,5,2
11469,ORPHA:635,1,1,1
11470,ORPHA:636,53,23,8
11471,ORPHA:637,39,12,17
11472,ORPHA:638,17,2,3
11473,ORPHA:63862,15,2,0
11474,ORPHA:639,9,0,0
11475,ORPHA:64,83,43,21
11476,ORPHA:640,10,0,0
11477,ORPHA:641,11,2,1
11478,ORPHA:642,43,17,9
11479,ORPHA:64280,18,5,2
11480,ORPHA:643,23,5,3
11481,ORPHA:644,24,8,4
11482,ORPHA:646,70,15,9
11483,ORPHA:647,38,11,13
11484,ORPHA:64734,12,8,1
11485,ORPHA:64739,8,6,9
11486,ORPHA:64741,7,1,3
11487,ORPHA:64743,20,19,5
11488,ORPHA:64744,14,9,8
11489,ORPHA:64745,9,13,4
11490,ORPHA:64752,7,4,2
11491,ORPHA:64753,21,4,1
11492,ORPHA:64754,12,5,2
11493,ORPHA:64755,18,2,0
11494,ORPHA:648,49,8,6
11495,ORPHA:649,58,10,10
11496,ORPHA:65,11,4,2
11497,ORPHA:650,9,7,4
11498,ORPHA:652,51,24,23
11499,ORPHA:65250,40,3,3
11500,ORPHA:65282,4,0,2
11501,ORPHA:65285,13,1,6
11502,ORPHA:65286,40,7,3
11503,ORPHA:65288,6,0,1
11504,ORPHA:653,36,13,14
11505,ORPHA:654,9,3,3
11506,ORPHA:655,1,3,0
11507,ORPHA:656,11,7,3
11508,ORPHA:65681,8,3,2
11509,ORPHA:65682,11,7,6
11510,ORPHA:65683,19,3,3
11511,ORPHA:65684,9,1,1
11512,ORPHA:65759,23,2,3
11513,ORPHA:659,15,8,4
11514,ORPHA:660,2,0,0
11515,ORPHA:661,10,0,0
11516,ORPHA:662,22,6,7
11517,ORPHA:663,15,6,1
11518,ORPHA:664,5,4,0
11519,ORPHA:66518,5,1,1
11520,ORPHA:66529,28,6,8
11521,ORPHA:666,97,10,15
11522,ORPHA:66624,20,3,3
11523,ORPHA:66625,24,2,3
11524,ORPHA:66627,19,1,3
11525,ORPHA:66628,15,8,5
11526,ORPHA:66629,22,2,0
11527,ORPHA:66630,6,0,1
11528,ORPHA:66631,31,4,2
11529,ORPHA:66633,3,2,0
11530,ORPHA:66634,26,8,5
11531,ORPHA:66637,10,1,1
11532,ORPHA:66661,9,3,1
11533,ORPHA:667,35,14,6
11534,ORPHA:668,8,3,2
11535,ORPHA:67,18,9,8
11536,ORPHA:67036,29,9,4
11537,ORPHA:67041,2,0,0
11538,ORPHA:67042,15,9,4
11539,ORPHA:67043,10,6,2
11540,ORPHA:67044,7,2,0
11541,ORPHA:67045,12,1,2
11542,ORPHA:67046,12,2,1
11543,ORPHA:67047,6,3,0
11544,ORPHA:67048,12,6,2
11545,ORPHA:672,89,8,12
11546,ORPHA:673,13,6,0
11547,ORPHA:675,2,0,1
11548,ORPHA:676,4,4,4
11549,ORPHA:677,6,2,1
11550,ORPHA:678,21,10,6
11551,ORPHA:679,25,9,6
11552,ORPHA:68,49,16,12
11553,ORPHA:681,15,0,3
11554,ORPHA:682,27,6,4
11555,ORPHA:683,25,2,6
11556,ORPHA:684,19,0,2
11557,ORPHA:69061,2,0,1
11558,ORPHA:69063,3,3,1
11559,ORPHA:69076,8,6,3
11560,ORPHA:69077,17,8,4
11561,ORPHA:69078,8,1,1
11562,ORPHA:69085,27,7,1
11563,ORPHA:69087,23,10,6
11564,ORPHA:69125,10,5,1
11565,ORPHA:69126,10,11,3
11566,ORPHA:69663,12,10,7
11567,ORPHA:69665,16,11,5
11568,ORPHA:69735,9,6,6
11569,ORPHA:69736,8,1,2
11570,ORPHA:69744,5,0,0
11571,ORPHA:69745,14,3,4
11572,ORPHA:699,53,27,14
11573,ORPHA:7,60,8,8
11574,ORPHA:70,46,3,10
11575,ORPHA:700,1,2,0
11576,ORPHA:701,4,0,0
11577,ORPHA:702,28,7,3
11578,ORPHA:703,3,8,3
11579,ORPHA:704,6,5,4
11580,ORPHA:70472,40,5,9
11581,ORPHA:70474,56,9,13
11582,ORPHA:70475,9,6,1
11583,ORPHA:70476,7,3,3
11584,ORPHA:70482,12,1,5
11585,ORPHA:705,9,6,3
11586,ORPHA:70567,5,2,4
11587,ORPHA:70578,8,10,7
11588,ORPHA:70587,10,4,5
11589,ORPHA:70588,20,2,4
11590,ORPHA:70589,20,0,5
11591,ORPHA:70591,28,9,16
11592,ORPHA:70592,1,1,3
11593,ORPHA:70593,12,9,1
11594,ORPHA:70594,22,4,5
11595,ORPHA:70595,29,5,1
11596,ORPHA:707,33,23,10
11597,ORPHA:708,7,2,2
11598,ORPHA:709,74,8,10
11599,ORPHA:71,16,9,3
11600,ORPHA:710,21,0,2
11601,ORPHA:71211,12,4,1
11602,ORPHA:71212,25,16,4
11603,ORPHA:71213,14,12,4
11604,ORPHA:71267,11,1,0
11605,ORPHA:71272,9,4,1
11606,ORPHA:71273,18,5,2
11607,ORPHA:71275,13,11,2
11608,ORPHA:71276,3,0,0
11609,ORPHA:71277,31,2,3
11610,ORPHA:71289,6,0,0
11611,ORPHA:713,15,9,3
11612,ORPHA:71493,24,9,4
11613,ORPHA:71505,27,13,5
11614,ORPHA:71517,19,2,3
11615,ORPHA:71518,7,3,1
11616,ORPHA:71519,2,1,0
11617,ORPHA:71526,11,5,6
11618,ORPHA:71528,11,5,6
11619,ORPHA:71529,4,5,4
11620,ORPHA:716,3,2,1
11621,ORPHA:718,5,1,1
11622,ORPHA:72,65,16,12
11623,ORPHA:720,2,0,0
11624,ORPHA:721,6,6,0
11625,ORPHA:722,10,4,3
11626,ORPHA:723,14,4,12
11627,ORPHA:724,10,1,1
11628,ORPHA:725,29,3,1
11629,ORPHA:726,19,1,1
11630,ORPHA:727,19,18,8
11631,ORPHA:728,26,22,6
11632,ORPHA:729,20,15,8
11633,ORPHA:73,34,4,6
11634,ORPHA:730,17,10,6
11635,ORPHA:731,39,20,12
11636,ORPHA:732,35,9,11
11637,ORPHA:73223,34,4,4
11638,ORPHA:73224,15,6,8
11639,ORPHA:73229,3,2,1
11640,ORPHA:73230,34,3,4
11641,ORPHA:73245,6,2,0
11642,ORPHA:73246,23,1,4
11643,ORPHA:73256,16,1,3
11644,ORPHA:73263,42,38,13
11645,ORPHA:73267,3,2,3
11646,ORPHA:73272,38,7,3
11647,ORPHA:73273,15,1,0
11648,ORPHA:733,27,11,13
11649,ORPHA:735,4,2,1
11650,ORPHA:737,10,3,2
11651,ORPHA:738,16,9,5
11652,ORPHA:739,61,16,14
11653,ORPHA:74,27,11,9
11654,ORPHA:740,78,14,13
11655,ORPHA:742,29,17,5
11656,ORPHA:743,6,10,5
11657,ORPHA:744,84,25,19
11658,ORPHA:745,4,6,4
11659,ORPHA:746,42,4,6
11660,ORPHA:747,17,4,4
11661,ORPHA:750,43,0,5
11662,ORPHA:752,8,1,1
11663,ORPHA:75233,11,9,5
11664,ORPHA:75234,9,8,3
